series_id,element,parent_smiles,halogen_count,cid
S0341,F,CCCCOC(C)C,1,172125621
S0341,F,CCCCOC(C)C,2,91189469
S0341,F,CCCCOC(C)C,3,21657908
S0341,F,CCCCOC(C)C,4,169936857
S0341,F,CCCCOC(C)C,5,156847032
S0341,F,CCCCOC(C)C,6,88312676
S0341,F,CCCCOC(C)C,7,162607424
S0341,F,CCCCOC(C)C,8,130258414
S0341,F,CCCCOC(C)C,9,175796868
S0341,F,CCCCOC(C)C,10,117878732
S0341,F,CCCCOC(C)C,11,23345376
S0341,F,CCCCOC(C)C,12,175244941
S0342,F,CCCCOC=O,1,21617078
S0342,F,CCCCOC=O,2,140677277
S0342,F,CCCCOC=O,3,54129780
S0342,F,CCCCOC=O,4,175464861
S0342,F,CCCCOC=O,5,91407918
S0342,F,CCCCOC=O,6,98041604
S0342,F,CCCCOC=O,7,91261831
S0342,F,CCCCOC=O,8,118252862
S0342,F,CCCCOC=O,9,17803414
S0342,F,CCCCOC=O,10,153524971
S0343,F,CCCCOCC,1,53916352
S0343,F,CCCCOCC,2,57838214
S0343,F,CCCCOCC,3,122533010
S0343,F,CCCCOCC,4,53894396
S0343,F,CCCCOCC,5,19063483
S0343,F,CCCCOCC,6,58537742
S0343,F,CCCCOCC,7,60020188
S0343,F,CCCCOCC,8,57667475
S0343,F,CCCCOCC,9,122595448
S0343,F,CCCCOCC,10,86002227
S0343,F,CCCCOCC,11,161283470
S0343,F,CCCCOCC,12,102342283
S0343,F,CCCCOCC,13,15789091
S0343,F,CCCCOCC,14,11325674
S0344,F,CCCCOCCC,1,15062442
S0344,F,CCCCOCCC,2,15062441
S0344,F,CCCCOCCC,3,53881431
S0344,F,CCCCOCCC,4,58114566
S0344,F,CCCCOCCC,5,158726033
S0344,F,CCCCOCCC,6,153320073
S0344,F,CCCCOCCC,7,122536171
S0344,F,CCCCOCCC,8,58527764
S0344,F,CCCCOCCC,9,145366186
S0344,F,CCCCOCCC,10,58114591
S0344,F,CCCCOCCC,11,91462717
S0344,F,CCCCOCCC,12,86100286
S0344,F,CCCCOCCC,13,175759699
S0345,F,CCCCOCCCC,1,15062446
S0345,F,CCCCOCCCC,2,15062445
S0345,F,CCCCOCCCC,3,173582433
S0345,F,CCCCOCCCC,4,141830984
S0345,F,CCCCOCCCC,5,20700673
S0345,F,CCCCOCCCC,6,173113126
S0345,F,CCCCOCCCC,7,173113331
S0345,F,CCCCOCCCC,8,174656684
S0345,F,CCCCOCCCC,9,22670038
S0345,F,CCCCOCCCC,10,88805354
S0345,F,CCCCOCCCC,11,87409111
S0345,F,CCCCOCCCC,12,89494682
S0345,F,CCCCOCCCC,13,21019463
S0345,F,CCCCOCCCC,14,87337995
S0345,F,CCCCOCCCC,15,175759781
S0345,F,CCCCOCCCC,16,118045682
S0346,F,CCCCOP(=O)(O)O,1,151344544
S0346,F,CCCCOP(=O)(O)O,2,151010291
S0346,F,CCCCOP(=O)(O)O,3,90465447
S0346,F,CCCCOP(=O)(O)O,4,151404238
S0346,F,CCCCOP(=O)(O)O,5,121354625
S0346,F,CCCCOP(=O)(O)O,6,175075652
S0346,F,CCCCOP(=O)(O)O,7,131965290
S0346,F,CCCCOP(=O)(O)O,8,87222022
S0346,F,CCCCOP(=O)(O)O,9,87222027
S0346,F,CCCCOP(=O)(O)O,10,87221914
S0347,F,CCCCOS(C)(=O)=O,1,68965
S0347,F,CCCCOS(C)(=O)=O,2,86666298
S0347,F,CCCCOS(C)(=O)=O,3,174717765
S0347,F,CCCCOS(C)(=O)=O,4,138990971
S0347,F,CCCCOS(C)(=O)=O,5,139711265
S0347,F,CCCCOS(C)(=O)=O,6,163833826
S0347,F,CCCCOS(C)(=O)=O,7,95757136
S0347,F,CCCCOS(C)(=O)=O,8,85957581
S0347,F,CCCCOS(C)(=O)=O,9,87624241
S0347,F,CCCCOS(C)(=O)=O,10,174191911
S0347,F,CCCCOS(C)(=O)=O,11,53819313
S0347,F,CCCCOS(C)(=O)=O,12,19913460
S0348,F,CCCCOc1ccccc1,1,21613980
S0348,F,CCCCOc1ccccc1,2,11309941
S0348,F,CCCCOc1ccccc1,3,53441447
S0348,F,CCCCOc1ccccc1,4,140973851
S0348,F,CCCCOc1ccccc1,5,14775650
S0348,F,CCCCOc1ccccc1,6,97616504
S0348,F,CCCCOc1ccccc1,7,88595618
S0348,F,CCCCOc1ccccc1,8,173333646
S0348,F,CCCCOc1ccccc1,9,14203791
S0348,F,CCCCOc1ccccc1,10,175215414
S0349,F,CCCCS(=O)(=O)O,1,3029314
S0349,F,CCCCS(=O)(=O)O,2,134206783
S0349,F,CCCCS(=O)(=O)O,3,18182758
S0349,F,CCCCS(=O)(=O)O,4,174870977
S0349,F,CCCCS(=O)(=O)O,5,58143045
S0349,F,CCCCS(=O)(=O)O,6,87403540
S0349,F,CCCCS(=O)(=O)O,7,53863504
S0349,F,CCCCS(=O)(=O)O,8,87672454
S0349,F,CCCCS(=O)(=O)O,9,67815
S0349,F,CCCCS(=O)(=O)O,10,175127253
S0350,F,CCCCS(=O)(=O)O.c1ccncc1,1,173645929
S0350,F,CCCCS(=O)(=O)O.c1ccncc1,2,171929147
S0350,F,CCCCS(=O)(=O)O.c1ccncc1,3,173645476
S0350,F,CCCCS(=O)(=O)O.c1ccncc1,4,174871714
S0350,F,CCCCS(=O)(=O)O.c1ccncc1,5,171922716
S0350,F,CCCCS(=O)(=O)O.c1ccncc1,6,157499002
S0350,F,CCCCS(=O)(=O)O.c1ccncc1,7,171922908
S0350,F,CCCCS(=O)(=O)O.c1ccncc1,8,173645489
S0350,F,CCCCS(=O)(=O)O.c1ccncc1,9,171925066
S0350,F,CCCCS(=O)(=O)O.c1ccncc1,10,171932741
S0351,F,CCCCS(=O)(=O)[O-].c1cc[nH+]cc1,1,159656956
S0351,F,CCCCS(=O)(=O)[O-].c1cc[nH+]cc1,2,134207631
S0351,F,CCCCS(=O)(=O)[O-].c1cc[nH+]cc1,3,134207508
S0351,F,CCCCS(=O)(=O)[O-].c1cc[nH+]cc1,4,145140202
S0351,F,CCCCS(=O)(=O)[O-].c1cc[nH+]cc1,5,122481170
S0351,F,CCCCS(=O)(=O)[O-].c1cc[nH+]cc1,6,122481400
S0351,F,CCCCS(=O)(=O)[O-].c1cc[nH+]cc1,7,141492371
S0351,F,CCCCS(=O)(=O)[O-].c1cc[nH+]cc1,8,141492497
S0351,F,CCCCS(=O)(=O)[O-].c1cc[nH+]cc1,9,87079741
S0351,F,CCCCS(=O)(=O)[O-].c1cc[nH+]cc1,10,118253622
S0352,F,CCCCS(N)(=O)=O,1,87704648
S0352,F,CCCCS(N)(=O)=O,2,137698808
S0352,F,CCCCS(N)(=O)=O,3,134247486
S0352,F,CCCCS(N)(=O)=O,4,165858001
S0352,F,CCCCS(N)(=O)=O,5,175553725
S0352,F,CCCCS(N)(=O)=O,6,89484130
S0352,F,CCCCS(N)(=O)=O,7,165762827
S0352,F,CCCCS(N)(=O)=O,8,175099796
S0352,F,CCCCS(N)(=O)=O,9,10958205
S0352,F,CCCCS(N)(=O)=O,10,22033855
S0352,F,CCCCS(N)(=O)=O,11,53849119
S0353,F,CCCC[SH](=O)=O,1,12615
S0353,F,CCCC[SH](=O)=O,2,139935427
S0353,F,CCCC[SH](=O)=O,3,165925860
S0353,F,CCCC[SH](=O)=O,4,151656270
S0353,F,CCCC[SH](=O)=O,5,165591199
S0353,F,CCCC[SH](=O)=O,6,141059223
S0353,F,CCCC[SH](=O)=O,7,85914063
S0353,F,CCCC[SH](=O)=O,8,89623527
S0353,F,CCCC[SH](=O)=O,9,54487621
S0353,F,CCCC[SH](=O)=O,10,67814
S0354,F,CCCCc1ccccc1,1,140728
S0354,F,CCCCc1ccccc1,2,129823746
S0354,F,CCCCc1ccccc1,3,539749
S0354,F,CCCCc1ccccc1,4,10262376
S0354,F,CCCCc1ccccc1,5,84735547
S0354,F,CCCCc1ccccc1,6,173028369
S0354,F,CCCCc1ccccc1,7,91166578
S0354,F,CCCCc1ccccc1,8,21731491
S0354,F,CCCCc1ccccc1,9,11077298
S0354,F,CCCCc1ccccc1,10,23233444
S0355,F,CCCN(C)C,1,123795290
S0355,F,CCCN(C)C,2,88126845
S0355,F,CCCN(C)C,3,21058454
S0355,F,CCCN(C)C,4,13510106
S0355,F,CCCN(C)C,5,162607402
S0355,F,CCCN(C)C,6,11679989
S0355,F,CCCN(C)C,7,170273224
S0355,F,CCCN(C)C,8,162605750
S0355,F,CCCN(C)C,9,130374969
S0355,F,CCCN(C)C,10,134534164
S0355,F,CCCN(C)C,11,130266604
S0355,F,CCCN(C)C,12,130272456
S0355,F,CCCN(C)C,13,13510075
S0356,F,CCCNc1ccccc1,1,22669157
S0356,F,CCCNc1ccccc1,2,81106054
S0356,F,CCCNc1ccccc1,3,81106316
S0356,F,CCCNc1ccccc1,4,107643265
S0356,F,CCCNc1ccccc1,5,154483565
S0356,F,CCCNc1ccccc1,6,64554172
S0356,F,CCCNc1ccccc1,7,107644296
S0356,F,CCCNc1ccccc1,8,63227367
S0356,F,CCCNc1ccccc1,9,106293732
S0356,F,CCCNc1ccccc1,10,22349059
S0356,F,CCCNc1ccccc1,11,90854737
S0356,F,CCCNc1ccccc1,12,90820044
S0357,F,CCCOC,1,153342643
S0357,F,CCCOC,2,21517134
S0357,F,CCCOC,3,21041943
S0357,F,CCCOC,4,19063455
S0357,F,CCCOC,5,87379451
S0357,F,CCCOC,6,19063464
S0357,F,CCCOC,7,19063460
S0357,F,CCCOC,8,89052944
S0357,F,CCCOC,9,45075664
S0357,F,CCCOC,10,13058078
S0358,F,CCCOC(=O)OCCC,1,87174698
S0358,F,CCCOC(=O)OCCC,2,142692940
S0358,F,CCCOC(=O)OCCC,3,89394372
S0358,F,CCCOC(=O)OCCC,4,86228713
S0358,F,CCCOC(=O)OCCC,5,99769545
S0358,F,CCCOC(=O)OCCC,6,23432493
S0358,F,CCCOC(=O)OCCC,7,89394373
S0358,F,CCCOC(=O)OCCC,8,11659296
S0358,F,CCCOC(=O)OCCC,9,99769540
S0358,F,CCCOC(=O)OCCC,10,54324348
S0359,F,CCCOC(C)C,1,141179981
S0359,F,CCCOC(C)C,2,89981332
S0359,F,CCCOC(C)C,3,57160859
S0359,F,CCCOC(C)C,4,87689604
S0359,F,CCCOC(C)C,5,53890574
S0359,F,CCCOC(C)C,6,22005452
S0359,F,CCCOC(C)C,7,58114526
S0359,F,CCCOC(C)C,8,58114571
S0359,F,CCCOC(C)C,9,60060636
S0359,F,CCCOC(C)C,10,88866390
S0359,F,CCCOC(C)C,11,11522280
S0359,F,CCCOC(C)C,12,98454470
S0359,F,CCCOC(C)C,13,17802544
S0359,F,CCCOC(C)C,14,13978934
S0360,F,CCCOC(C)C(=O)O,1,140348310
S0360,F,CCCOC(C)C(=O)O,2,84652913
S0360,F,CCCOC(C)C(=O)O,3,88654404
S0360,F,CCCOC(C)C(=O)O,4,43128627
S0360,F,CCCOC(C)C(=O)O,5,158074069
S0360,F,CCCOC(C)C(=O)O,6,89531827
S0360,F,CCCOC(C)C(=O)O,7,163663236
S0360,F,CCCOC(C)C(=O)O,8,154734588
S0360,F,CCCOC(C)C(=O)O,9,58981437
S0360,F,CCCOC(C)C(=O)O,10,19609742
S0360,F,CCCOC(C)C(=O)O,11,114481
S0360,F,CCCOC(C)C(=O)O,12,54217452
S0361,F,CCCOC(C)CC,1,20826492
S0361,F,CCCOC(C)CC,2,158130667
S0361,F,CCCOC(C)CC,3,20725352
S0361,F,CCCOC(C)CC,4,88866018
S0361,F,CCCOC(C)CC,5,88866017
S0361,F,CCCOC(C)CC,6,21026969
S0361,F,CCCOC(C)CC,7,90365837
S0361,F,CCCOC(C)CC,8,91516837
S0361,F,CCCOC(C)CC,9,170686969
S0361,F,CCCOC(C)CC,10,118409947
S0361,F,CCCOC(C)CC,11,118346577
S0362,F,CCCOC(C)CCC,3,21657927
S0362,F,CCCOC(C)CCC,4,126704986
S0362,F,CCCOC(C)CCC,5,117878748
S0362,F,CCCOC(C)CCC,6,130239663
S0362,F,CCCOC(C)CCC,7,87411268
S0362,F,CCCOC(C)CCC,8,88988206
S0362,F,CCCOC(C)CCC,9,89114488
S0362,F,CCCOC(C)CCC,10,89987464
S0362,F,CCCOC(C)CCC,11,88080609
S0362,F,CCCOC(C)CCC,12,141284965
S0362,F,CCCOC(C)CCC,13,89989379
S0363,F,CCCOC(C)CO,4,175453483
S0363,F,CCCOC(C)CO,5,129194417
S0363,F,CCCOC(C)CO,6,163554164
S0363,F,CCCOC(C)CO,7,17763118
S0363,F,CCCOC(C)CO,8,154734591
S0363,F,CCCOC(C)CO,9,122489419
S0363,F,CCCOC(C)CO,10,57702428
S0363,F,CCCOC(C)CO,11,121257139
S0363,F,CCCOC(C)CO,12,57968348
S0363,F,CCCOC(C)CO,13,11110929
S0363,F,CCCOC(C)CO,14,19911053
S0364,F,CCCOCC,1,54128414
S0364,F,CCCOCC,2,140403324
S0364,F,CCCOCC,3,21049768
S0364,F,CCCOCC,4,19063465
S0364,F,CCCOCC,5,19063474
S0364,F,CCCOCC,6,19063476
S0364,F,CCCOCC,7,19063504
S0364,F,CCCOCC,8,98454533
S0364,F,CCCOCC,9,2775038
S0364,F,CCCOCC,10,15536383
S0364,F,CCCOCC,11,19043650
S0364,F,CCCOCC,12,10968705
S0365,F,CCCOCCC,1,144713243
S0365,F,CCCOCCC,2,21083128
S0365,F,CCCOCCC,3,87668638
S0365,F,CCCOCCC,4,54336690
S0365,F,CCCOCCC,5,58114500
S0365,F,CCCOCCC,6,20060940
S0365,F,CCCOCCC,7,88850894
S0365,F,CCCOCCC,8,58341851
S0365,F,CCCOCCC,9,87668343
S0365,F,CCCOCCC,10,89494706
S0365,F,CCCOCCC,11,2778519
S0365,F,CCCOCCC,12,19418293
S0365,F,CCCOCCC,13,14832368
S0365,F,CCCOCCC,14,136183
S0366,F,CCCOCCOC,1,58625578
S0366,F,CCCOCCOC,2,126704985
S0366,F,CCCOCCOC,3,91298124
S0366,F,CCCOCCOC,4,12824700
S0366,F,CCCOCCOC,5,149107361
S0366,F,CCCOCCOC,6,139683181
S0366,F,CCCOCCOC,7,89491891
S0366,F,CCCOCCOC,8,169783515
S0366,F,CCCOCCOC,9,118909854
S0366,F,CCCOCCOC,10,170071285
S0366,F,CCCOCCOC,11,101405685
S0367,F,CCCOCCOCC,1,89189881
S0367,F,CCCOCCOCC,2,175613968
S0367,F,CCCOCCOCC,3,162541960
S0367,F,CCCOCCOCC,4,139683167
S0367,F,CCCOCCOCC,5,175613965
S0367,F,CCCOCCOCC,6,175614001
S0367,F,CCCOCCOCC,7,118327105
S0367,F,CCCOCCOCC,8,57667489
S0367,F,CCCOCCOCC,9,91600166
S0367,F,CCCOCCOCC,10,175717302
S0367,F,CCCOCCOCC,11,22094283
S0367,F,CCCOCCOCC,12,134451367
S0367,F,CCCOCCOCC,13,101394073
S0368,F,CCCOCOCC,1,173510747
S0368,F,CCCOCOCC,2,173510754
S0368,F,CCCOCOCC,3,123862893
S0368,F,CCCOCOCC,4,169782315
S0368,F,CCCOCOCC,5,172481737
S0368,F,CCCOCOCC,6,176095530
S0368,F,CCCOCOCC,7,22094284
S0368,F,CCCOCOCC,8,176095528
S0368,F,CCCOCOCC,9,57831804
S0368,F,CCCOCOCC,10,11150667
S0369,F,CCCOS(C)(=O)=O,1,141272905
S0369,F,CCCOS(C)(=O)=O,2,87317344
S0369,F,CCCOS(C)(=O)=O,3,152285698
S0369,F,CCCOS(C)(=O)=O,4,141524206
S0369,F,CCCOS(C)(=O)=O,5,175471434
S0369,F,CCCOS(C)(=O)=O,6,13350617
S0369,F,CCCOS(C)(=O)=O,7,3792475
S0369,F,CCCOS(C)(=O)=O,8,129940629
S0369,F,CCCOS(C)(=O)=O,9,151144008
S0369,F,CCCOS(C)(=O)=O,10,19913437
S0370,F,CCCOc1ccc(N)cc1,1,129370906
S0370,F,CCCOc1ccc(N)cc1,2,81106880
S0370,F,CCCOc1ccc(N)cc1,3,144169928
S0370,F,CCCOc1ccc(N)cc1,4,88868631
S0370,F,CCCOc1ccc(N)cc1,5,19627255
S0370,F,CCCOc1ccc(N)cc1,6,15224805
S0370,F,CCCOc1ccc(N)cc1,7,88633862
S0370,F,CCCOc1ccc(N)cc1,8,54391739
S0370,F,CCCOc1ccc(N)cc1,9,21615490
S0370,F,CCCOc1ccc(N)cc1,10,15462933
S0371,F,CCCOc1ccc([N+](=O)[O-])cc1,1,125116195
S0371,F,CCCOc1ccc([N+](=O)[O-])cc1,2,125116712
S0371,F,CCCOc1ccc([N+](=O)[O-])cc1,3,66580037
S0371,F,CCCOc1ccc([N+](=O)[O-])cc1,4,78979030
S0371,F,CCCOc1ccc([N+](=O)[O-])cc1,5,86151742
S0371,F,CCCOc1ccc([N+](=O)[O-])cc1,6,71365686
S0371,F,CCCOc1ccc([N+](=O)[O-])cc1,7,25312952
S0371,F,CCCOc1ccc([N+](=O)[O-])cc1,8,21805475
S0371,F,CCCOc1ccc([N+](=O)[O-])cc1,9,21805446
S0371,F,CCCOc1ccc([N+](=O)[O-])cc1,10,21805458
S0372,F,CCC[C@H](C)O,1,155540174
S0372,F,CCC[C@H](C)O,2,124511949
S0372,F,CCC[C@H](C)O,3,88903453
S0372,F,CCC[C@H](C)O,4,165706919
S0372,F,CCC[C@H](C)O,5,165967555
S0372,F,CCC[C@H](C)O,6,7158867
S0372,F,CCC[C@H](C)O,7,7202612
S0372,F,CCC[C@H](C)O,8,165630041
S0372,F,CCC[C@H](C)O,9,141394761
S0372,F,CCC[C@H](C)O,10,165634557
S0373,F,CCCc1[nH]nc(C(=O)O)c1C,1,69667466
S0373,F,CCCc1[nH]nc(C(=O)O)c1C,2,69667509
S0373,F,CCCc1[nH]nc(C(=O)O)c1C,3,69668214
S0373,F,CCCc1[nH]nc(C(=O)O)c1C,4,87941234
S0373,F,CCCc1[nH]nc(C(=O)O)c1C,5,87941252
S0373,F,CCCc1[nH]nc(C(=O)O)c1C,6,87941237
S0373,F,CCCc1[nH]nc(C(=O)O)c1C,7,87941115
S0373,F,CCCc1[nH]nc(C(=O)O)c1C,8,87940989
S0373,F,CCCc1[nH]nc(C(=O)O)c1C,9,87941072
S0373,F,CCCc1[nH]nc(C(=O)O)c1C,10,87941448
S0374,F,CCCc1ccc(-c2ccc(-c3ccc(COc4ccc(C)cc4)cc3)cc2)cc1,3,68370046
S0374,F,CCCc1ccc(-c2ccc(-c3ccc(COc4ccc(C)cc4)cc3)cc2)cc1,4,68370018
S0374,F,CCCc1ccc(-c2ccc(-c3ccc(COc4ccc(C)cc4)cc3)cc2)cc1,5,134236074
S0374,F,CCCc1ccc(-c2ccc(-c3ccc(COc4ccc(C)cc4)cc3)cc2)cc1,6,158597487
S0374,F,CCCc1ccc(-c2ccc(-c3ccc(COc4ccc(C)cc4)cc3)cc2)cc1,7,90276053
S0374,F,CCCc1ccc(-c2ccc(-c3ccc(COc4ccc(C)cc4)cc3)cc2)cc1,8,134241603
S0374,F,CCCc1ccc(-c2ccc(-c3ccc(COc4ccc(C)cc4)cc3)cc2)cc1,9,88998756
S0374,F,CCCc1ccc(-c2ccc(-c3ccc(COc4ccc(C)cc4)cc3)cc2)cc1,10,58444574
S0374,F,CCCc1ccc(-c2ccc(-c3ccc(COc4ccc(C)cc4)cc3)cc2)cc1,11,88998754
S0374,F,CCCc1ccc(-c2ccc(-c3ccc(COc4ccc(C)cc4)cc3)cc2)cc1,12,87528044
S0375,F,CCCc1ccc(C)cc1,1,54408512
S0375,F,CCCc1ccc(C)cc1,2,15040200
S0375,F,CCCc1ccc(C)cc1,3,20613291
S0375,F,CCCc1ccc(C)cc1,4,56632750
S0375,F,CCCc1ccc(C)cc1,5,132990150
S0375,F,CCCc1ccc(C)cc1,6,87071513
S0375,F,CCCc1ccc(C)cc1,7,13492465
S0375,F,CCCc1ccc(C)cc1,8,121234694
S0375,F,CCCc1ccc(C)cc1,9,139245490
S0375,F,CCCc1ccc(C)cc1,10,175373836
S0376,F,CCCc1ccc(N)cc1,1,123832824
S0376,F,CCCc1ccc(N)cc1,2,68212174
S0376,F,CCCc1ccc(N)cc1,3,66570509
S0376,F,CCCc1ccc(N)cc1,4,134575339
S0376,F,CCCc1ccc(N)cc1,5,117651144
S0376,F,CCCc1ccc(N)cc1,6,18362384
S0376,F,CCCc1ccc(N)cc1,7,15019334
S0376,F,CCCc1ccc(N)cc1,8,152503354
S0376,F,CCCc1ccc(N)cc1,9,88659573
S0376,F,CCCc1ccc(N)cc1,10,88244606
S0377,F,CCN(C)C,1,18002363
S0377,F,CCN(C)C,2,23154534
S0377,F,CCN(C)C,3,136642
S0377,F,CCN(C)C,4,87090093
S0377,F,CCN(C)C,5,23154530
S0377,F,CCN(C)C,6,12804485
S0377,F,CCN(C)C,7,160632504
S0377,F,CCN(C)C,8,13286703
S0377,F,CCN(C)C,9,21732727
S0377,F,CCN(C)C,10,14249738
S0377,F,CCN(C)C,11,12856931
S0378,F,CCN(CC)CC,1,11159319
S0378,F,CCN(CC)CC,2,57486586
S0378,F,CCN(CC)CC,3,13510098
S0378,F,CCN(CC)CC,4,12243206
S0378,F,CCN(CC)CC,5,12654532
S0378,F,CCN(CC)CC,6,13741070
S0378,F,CCN(CC)CC,7,101664300
S0378,F,CCN(CC)CC,8,101664301
S0378,F,CCN(CC)CC,9,14364151
S0378,F,CCN(CC)CC,10,175944458
S0379,F,CCN(CC)c1ccccc1,1,592416
S0379,F,CCN(CC)c1ccccc1,2,22637754
S0379,F,CCN(CC)c1ccccc1,3,119087047
S0379,F,CCN(CC)c1ccccc1,4,154165773
S0379,F,CCN(CC)c1ccccc1,5,22638156
S0379,F,CCN(CC)c1ccccc1,6,13555627
S0379,F,CCN(CC)c1ccccc1,7,22638047
S0379,F,CCN(CC)c1ccccc1,8,22637841
S0379,F,CCN(CC)c1ccccc1,9,22637432
S0379,F,CCN(CC)c1ccccc1,10,18388702
S0380,F,CCNc1ccccc1,1,19078164
S0380,F,CCNc1ccccc1,2,22599845
S0380,F,CCNc1ccccc1,3,22076592
S0380,F,CCNc1ccccc1,4,80696155
S0380,F,CCNc1ccccc1,5,61075395
S0380,F,CCNc1ccccc1,6,149809785
S0380,F,CCNc1ccccc1,7,115407562
S0380,F,CCNc1ccccc1,8,43095545
S0380,F,CCNc1ccccc1,9,90765716
S0380,F,CCNc1ccccc1,10,174448704
S0381,F,CCOC(C)C,1,88146654
S0381,F,CCOC(C)C,2,21068633
S0381,F,CCOC(C)C,3,163926341
S0381,F,CCOC(C)C,4,21511549
S0381,F,CCOC(C)C,5,58471834
S0381,F,CCOC(C)C,6,53407642
S0381,F,CCOC(C)C,7,58114568
S0381,F,CCOC(C)C,8,89703097
S0381,F,CCOC(C)C,9,168786399
S0381,F,CCOC(C)C,10,23206986
S0381,F,CCOC(C)C,11,22750744
S0381,F,CCOC(C)C,12,13978935
S0382,F,CCOC(C)CC,1,89114459
S0382,F,CCOC(C)CC,2,53868911
S0382,F,CCOC(C)CC,3,23235103
S0382,F,CCOC(C)CC,4,54400476
S0382,F,CCOC(C)CC,5,53864902
S0382,F,CCOC(C)CC,6,57104164
S0382,F,CCOC(C)CC,7,54006142
S0382,F,CCOC(C)CC,8,168845189
S0382,F,CCOC(C)CC,9,162425311
S0382,F,CCOC(C)CC,10,167525955
S0382,F,CCOC(C)CC,11,11483415
S0382,F,CCOC(C)CC,12,167525954
S0383,F,CCOC(C)O,1,22572619
S0383,F,CCOC(C)O,2,53663208
S0383,F,CCOC(C)O,3,175462496
S0383,F,CCOC(C)O,4,90879701
S0383,F,CCOC(C)O,5,151493702
S0383,F,CCOC(C)O,6,22922914
S0383,F,CCOC(C)O,7,174429370
S0383,F,CCOC(C)O,8,9856087
S0383,F,CCOC(C)O,9,129724037
S0383,F,CCOC(C)O,10,19096948
S0384,F,CCOC(CC)CC,1,129066612
S0384,F,CCOC(CC)CC,2,171655289
S0384,F,CCOC(CC)CC,3,87757451
S0384,F,CCOC(CC)CC,4,53880798
S0384,F,CCOC(CC)CC,5,54373233
S0384,F,CCOC(CC)CC,6,54283343
S0384,F,CCOC(CC)CC,7,54387712
S0384,F,CCOC(CC)CC,8,54290435
S0384,F,CCOC(CC)CC,9,57309107
S0384,F,CCOC(CC)CC,10,53743122
S0384,F,CCOC(CC)CC,11,89987560
S0385,F,CCOC1CCCC1,1,170127022
S0385,F,CCOC1CCCC1,2,170376601
S0385,F,CCOC1CCCC1,3,175490741
S0385,F,CCOC1CCCC1,4,53787195
S0385,F,CCOC1CCCC1,5,53946802
S0385,F,CCOC1CCCC1,6,58114535
S0385,F,CCOC1CCCC1,7,159276832
S0385,F,CCOC1CCCC1,8,58114525
S0385,F,CCOC1CCCC1,9,155670489
S0385,F,CCOC1CCCC1,10,58114492
S0385,F,CCOC1CCCC1,11,140227296
S0386,F,CCOCC,1,13569461
S0386,F,CCOCC,2,21556000
S0386,F,CCOCC,3,10003
S0386,F,CCOCC,4,120272
S0386,F,CCOCC,5,11286648
S0386,F,CCOCC,6,9528
S0386,F,CCOCC,7,54177144
S0386,F,CCOCC,8,87757486
S0386,F,CCOCC,9,15952514
S0386,F,CCOCC,10,9658
S0387,F,CCOCC(C)C,1,87069584
S0387,F,CCOCC(C)C,2,87069201
S0387,F,CCOCC(C)C,3,176142097
S0387,F,CCOCC(C)C,4,53401061
S0387,F,CCOCC(C)C,5,176145063
S0387,F,CCOCC(C)C,6,161516254
S0387,F,CCOCC(C)C,7,19063459
S0387,F,CCOCC(C)C,8,533655
S0387,F,CCOCC(C)C,9,58112844
S0387,F,CCOCC(C)C,10,19063497
S0387,F,CCOCC(C)C,11,89342621
S0387,F,CCOCC(C)C,12,88087535
S0387,F,CCOCC(C)C,13,88400437
S0387,F,CCOCC(C)C,14,141365264
S0388,F,CCOCCO,1,9763
S0388,F,CCOCCO,2,87695060
S0388,F,CCOCCO,3,53650900
S0388,F,CCOCCO,4,3028293
S0388,F,CCOCCO,5,6914658
S0388,F,CCOCCO,6,21052056
S0388,F,CCOCCO,7,58029212
S0388,F,CCOCCO,8,57151356
S0388,F,CCOCCO,9,53736573
S0388,F,CCOCCO,10,172090918
S0389,F,CCOCCOC,1,54070532
S0389,F,CCOCCOC,2,54404931
S0389,F,CCOCCOC,3,87651406
S0389,F,CCOCCOC,4,175457044
S0389,F,CCOCCOC,5,87732721
S0389,F,CCOCCOC,6,59172593
S0389,F,CCOCCOC,7,59684022
S0389,F,CCOCCOC,8,140019049
S0389,F,CCOCCOC,9,175740145
S0389,F,CCOCCOC,10,140019050
S0390,F,CCOCCOCC,1,54424357
S0390,F,CCOCCOCC,2,54334087
S0390,F,CCOCCOCC,3,87652180
S0390,F,CCOCCOCC,4,3020797
S0390,F,CCOCCOCC,5,91801930
S0390,F,CCOCCOCC,6,87650471
S0390,F,CCOCCOCC,7,176033668
S0390,F,CCOCCOCC,8,15155939
S0390,F,CCOCCOCC,9,131973030
S0390,F,CCOCCOCC,10,175740157
S0390,F,CCOCCOCC,11,57695915
S0390,F,CCOCCOCC,12,175740063
S0391,F,CCOCC[SH](=O)=O,1,18951512
S0391,F,CCOCC[SH](=O)=O,2,165926239
S0391,F,CCOCC[SH](=O)=O,3,165453004
S0391,F,CCOCC[SH](=O)=O,4,165461025
S0391,F,CCOCC[SH](=O)=O,5,13024161
S0391,F,CCOCC[SH](=O)=O,6,88538072
S0391,F,CCOCC[SH](=O)=O,7,90245178
S0391,F,CCOCC[SH](=O)=O,8,164843738
S0391,F,CCOCC[SH](=O)=O,9,10881108
S0391,F,CCOCC[SH](=O)=O,10,2782567
S0392,F,CCOP(=O)(OCC)OCC,1,118036853
S0392,F,CCOP(=O)(OCC)OCC,2,134247646
